TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
2,42,training,False,r2d2,18.120928813999853,walle,1.0006877510004415,chappie,0.7852065869992657,0,3,4,2
2,42,PR2_Cepstral,False,pepper,9.36442228299984,stevie,2.6726789989997997,flash,12.472598612000183,0,5,4,3
2,42,Flash_Cereproc,False,pepper,20.55339969399938,stevie,12.44930569600001,icub,5.287641464000444,0,5,3,2
2,42,syn_Rome_F,False,icub,9.604168088999359,pepper,16.83403067100062,stevie,0.37349706799977866,0,2,4,2
2,42,Dublin_M,False,stevie,7.293100773000333,sciprr,7.439919249000013,pr2,5.434285516000273,0,5,3,2
2,42,syn_Cali_F,False,icub,14.972906212000453,poli,6.003817488000095,flash,2.9504478949993427,0,4,3,2
2,42,Stevie_Cereproc,False,pepper,7.436898540000584,flash,1.5613800800001627,pr2,6.171496921999278,0,3,3,3
2,42,Cali_F,False,icub,9.922129644999586,pepper,3.512317961000008,poli,2.2459897660000934,0,4,2,2
2,42,Poli_Polly,False,poli,9.790786837000269,icub,8.486634410999613,sciprr,4.177041359000214,0,3,3,2
2,42,G5_Icub_Acapela,False,g5,5.9121836109998185,pr2,2.3171091770000203,flash,3.653700728000331,0,3,2,2
2,42,Rome_M,False,g5,10.94655421600055,flash,2.495046990999981,pr2,2.3095496200003254,0,4,3,2
2,42,syn_Rome_M,False,flash,10.012971131000086,pr2,3.1319061240001247,g5,0.92785074800031,0,3,2,2
2,42,SCIPRR_Cepstral,False,icub,5.922733571000208,sciprr,0.9176039029998719,poli,0.8749724509998487,0,4,3,3
2,42,Dublin_F,False,pepper,12.079445069999565,sciprr,2.0837116499997137,poli,2.6027946619997238,0,2,2,2
2,42,syn_Dublin_F,False,poli,6.362330460000521,pepper,2.079366334999577,sciprr,0.6994191160001719,0,3,2,2
2,42,ROS_Festival,False,poli,5.512554488000205,sciprr,3.225418854999589,stevie,3.990699494999717,0,4,2,2
2,42,syn_Cali_M,False,g5,3.9830653389999497,stevie,0.7630275569999867,flash,4.898095585999727,0,4,3,2
2,42,Pepper_Default,False,icub,3.3906461219994526,poli,1.4421047100004216,g5,5.074208891000126,0,5,4,4
2,42,Cali_M,False,stevie,6.9411356150003485,g5,1.2169394150005246,pepper,3.9266751909999584,0,3,2,1
2,42,Rome_F,False,poli,5.705455911999707,sciprr,0.5783025959999577,icub,0.6507145250006943,0,4,2,2
2,42,Reem_Acapela,False,pepper,4.945865914999558,poli,5.854273754000133,sciprr,0.9956313319999026,0,3,3,2
2,42,syn_Dublin_M,False,g5,4.168986886999846,pr2,4.738578536999739,sciprr,5.96917328499967,0,3,2,1
