TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,65,training,False,r2d2,1.8043660420000833,walle,0.5070553169998675,c3p0,0.5384028519999902,0,5,5,4
1,65,ROS_Festival,False
1,65,ROS_Festival,True,poli,15.501239016,pr2,5.040339369000094,sciprr,0.8672019460000229,0,5,5,4
1,65,syn_Cali_F,False,pepper,12.170801397999867,g5,3.761765166999794,icub,7.159711878000053,0,5,4,4
1,65,G5_Icub_Acapela,False,sciprr,10.048294400000032,pr2,4.397509512999932,flash,0.37831458000005114,0,5,4,4
1,65,Reem_Acapela,False,flash,12.945273777000011,pepper,3.04026798100017,icub,3.138183612000148,0,5,5,5
1,65,syn_Rome_M,False,pr2,1.2512171559999388,poli,0.9620866919999571,sciprr,8.035924070000192,0,5,5,4
1,65,syn_Dublin_M,False,sciprr,0.7598871280001731,icub,4.463976682000066,pr2,0.38526712099996985,0,5,5,4
1,65,Stevie_Cereproc,False,poli,2.0873598549999315,pr2,1.2535542260000057,sciprr,0.610058601999981,0,5,5,5
1,65,Cali_M,False,sciprr,2.8738856959998884,pr2,1.323634299999867,flash,0.8744638719999784,0,4,5,5
1,65,PR2_Cepstral,False,sciprr,1.7532577750000655,pr2,1.784923795000168,flash,0.957566345000032,0,5,5,5
1,65,SCIPRR_Cepstral,False,pepper,1.1662436300000536,stevie,1.4122778339999513,icub,0.5116447850000441,0,5,5,5
1,65,syn_Cali_M,False,g5,2.2589234289998785,icub,0.21824812700015173,poli,0.24268489299993234,0,5,5,5
1,65,syn_Dublin_F,False,icub,2.9382852389999243,stevie,0.1670915330000753,pepper,0.21141934000002038,0,5,5,5
1,65,Rome_F,False,icub,4.743111343999999,stevie,0.7526472900001409,pepper,0.5281265000000985,0,5,5,5
1,65,Cali_F,False,g5,3.640913380000029,icub,0.3262455379999665,stevie,0.2513031270000283,0,5,5,5
1,65,Rome_M,False,sciprr,4.981525394000073,poli,0.7699593270001515,flash,0.48145790900002794,0,5,5,5
1,65,Poli_Polly,False,g5,7.137439113000028,icub,0.021052069999996093,stevie,0.2026151039999604,0,5,5,5
1,65,syn_Rome_F,False,g5,1.729296645000204,icub,0.30188735100000486,poli,0.5719781749999129,0,5,4,5
1,65,Dublin_F,False,poli,3.334459433999882,g5,0.26225549400010095,icub,0.3717658079999637,1
1,65,Dublin_F,True,icub,2.6178605850000167,g5,1.187046607999946,poli,0.26353985099990496,0,5,5,4
1,65,Pepper_Default,False,pepper,5.293498136999915,stevie,0.11670211399996333,icub,0.2752362170001561,0,5,5,5
1,65,Dublin_M,False,pr2,1.8784269210000275,flash,0.25049361599985787,sciprr,0.24312282500000038,0,5,5,5
1,65,Flash_Cereproc,False,pepper,4.318311466000068,stevie,0.13528056700010893,icub,0.13991238900007374,0,5,5,5
