TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,74,training,False,r2d2,6.610308400999202,walle,9.290954359999887,c3p0,2.9922256479985663,0,5,3,2
1,74,syn_Cali_M,False,sciprr,4.509977562998756,poli,6.8253114449998975,flash,0.6530418319998716,0,5,4,3
1,74,Reem_Acapela,False,icub,6.207153643999845,g5,3.6872412169996096,pr2,3.857884818000457,0,4,3,2
1,74,Cali_M,False,flash,6.112002308000228,stevie,2.0269142580000334,pr2,1.4734422590008762,0,2,3,2
1,74,syn_Cali_F,False,g5,5.003514803000144,pepper,9.52147144599985,poli,3.2019470310006,0,3,2,2
1,74,PR2_Cepstral,False,pr2,5.605293033000635,stevie,8.40404221099925,poli,1.207203436000782,0,4,2,2
1,74,Dublin_F,False,icub,6.3602042559996335,stevie,4.282566503999988,pepper,0.5668242349984212,0,4,2,3
1,74,SCIPRR_Cepstral,False,pepper,8.69651601499936,stevie,2.2564560870014247,icub,0.8759387979989697,0,4,1,2
1,74,syn_Dublin_M,False,sciprr,4.30812933299967,poli,3.1566278630016313,flash,1.436791843998435,0,5,2,3
1,74,Poli_Polly,False,pepper,2.3517668610002147,icub,2.7479153590011265,stevie,0.8831010339999921,0,4,4,2
1,74,syn_Rome_M,False,sciprr,1.4452154020000307,pr2,2.413990044999082,poli,0.4579489299994748,0,5,4,4
1,74,syn_Dublin_F,False,sciprr,2.8636846600002173,flash,3.484225628999411,poli,1.7473901930006832,0,4,3,2
1,74,Cali_F,False,pepper,5.303391459001432,stevie,0.4955370239986223,icub,0.315153690000443,0,2,1,1
1,74,G5_Icub_Acapela,False,pr2,6.544664967001154,flash,1.7312561079997977,g5,3.3764386310012924,0,4,3,4
1,74,syn_Rome_F,False,flash,4.492519323999659,poli,0.9465107710002485,pr2,0.787112720998266,0,3,3,2
1,74,Rome_F,False,pepper,1.6624612400009937,icub,1.9775960770002712,stevie,2.003856116998577,0,4,2,2
1,74,Flash_Cereproc,False,pepper,2.117838373998893,stevie,1.4051020280003286,icub,0.4154256660003739,0,4,2,2
1,74,Pepper_Default,False,g5,7.360354278000159,flash,1.2652228569986619,poli,0.5354212010006449,0,4,2,2
1,74,ROS_Festival,False,pr2,0.9819896369990602,sciprr,2.336151110999708,poli,1.9841670269997849,0,5,3,3
1,74,Stevie_Cereproc,False,pr2,4.490649100000155,poli,5.1558426699994016,sciprr,4.224218784000186,0,4,2,2
1,74,Rome_M,False,pr2,3.4512588329998835,flash,1.5709354299997358,poli,0.9673862180006836,0,3,2,2
1,74,Dublin_M,False,pr2,0.9568331899990881,flash,0.295711875998677,poli,0.4832356240003719,0,3,2,2
