TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
2,90,training,False,r2d2,31.80410380300009,walle,4.634027011999933,c3p0,6.83667458900004,0,4,3,1
2,90,Reem_Acapela,False,icub,22.017871363999802,pepper,6.9741797059996316,g5,3.486375823000344,0,5,3,2
2,90,syn_Rome_F,False,poli,5.87383889900002,pr2,2.8068579830001,pepper,3.8770102140001654,0,5,3,2
2,90,Dublin_M,False,sciprr,3.361498811000274,icub,0.9776222189998407,pepper,10.631940104000023,0,4,3,3
2,90,ROS_Festival,False,flash,2.8279626959997586,poli,1.88574595900036,pr2,0.7608477469998434,0,4,4,4
2,90,syn_Cali_M,False,pr2,2.1523776710000675,stevie,0.6599599150003996,icub,0.817743504000191,0,3,3,2
2,90,Rome_M,False,stevie,3.540675502999875,flash,4.093248193000363,g5,0.8564633299997695,0,5,3,3
2,90,syn_Cali_F,False,pepper,2.695441209999899,icub,0.8667859239999416,poli,1.1555277039997236,0,5,4,4
2,90,syn_Dublin_M,False,sciprr,2.221981180000057,flash,1.9758927950001635,pr2,6.189138418999846,0,4,3,3
2,90,G5_Icub_Acapela,False,flash,6.1197295149995625,icub,1.9663795890000983,stevie,1.1365266999996493,0,3,3,3
2,90,syn_Rome_M,False,pepper,1.2220360040000742,sciprr,1.9078779340002257,poli,0.5189304439995794,0,4,2,2
2,90,syn_Dublin_F,False,icub,1.7591618849996848,g5,0.2460863880000943,poli,0.6766932969999289,0,5,5,4
2,90,Cali_F,False,g5,2.6188309570002275,pepper,0.9928565700001855,stevie,3.4197349870000835,0,4,4,4
2,90,SCIPRR_Cepstral,False,sciprr,3.1589074779999464,poli,2.247144674000083,pr2,4.102129406000131,0,4,5,3
2,90,Dublin_F,False,icub,1.9580038500002956,g5,0.4738071990000208,stevie,2.947836465999899,0,4,2,2
2,90,Flash_Cereproc,False,stevie,5.678622106000148,pepper,0.3859200819997568,g5,1.1487391579998985,0,3,4,3
2,90,Pepper_Default,False,icub,1.0416533090001394,pepper,4.722320674000002,sciprr,0.7127734660002716,0,5,3,2
2,90,Cali_M,False,pr2,1.1683325320000222,flash,1.644653692999782,sciprr,1.6670845749999899,0,5,5,2
2,90,Rome_F,False,icub,1.474294615999952,poli,0.8174378650001017,pepper,0.6750793579999481,0,4,3,3
2,90,Poli_Polly,False,pepper,1.184302050000042,g5,3.355050736999601,poli,0.31720346100019015,0,3,3,5
2,90,PR2_Cepstral,False,pr2,1.03726292500005,flash,0.9941367839996929,sciprr,0.9233938689999377,0,4,3,3
2,90,Stevie_Cereproc,False,pr2,2.1528782039999896,stevie,0.3452777640000022,flash,0.9965978639997957,0,4,3,3
