TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,61,training,False,r2d2,8.002919241997006,chappie,7.872838801999023,baymax,0.44124817099873326,0,5,2,2
1,61,PR2_Cepstral,False,pepper,3.2405290530005004,icub,2.751526407999336,sciprr,3.8607747340029164,0,5,3,3
1,61,Cali_M,False,poli,9.515966544000548,g5,1.8840212079994672,pepper,1.6250395399983972,0,1,1,1
1,61,Rome_F,False,icub,5.29679723800291,poli,2.7191885100000945,pepper,1.5978067350006313,0,4,2,2
1,61,Cali_F,False,icub,1.3140217759973893,stevie,0.4630847830012499,pepper,0.08969979900211911,0,1,1,1
1,61,syn_Cali_F,False,g5,3.7448580950003816,pepper,1.9801346509993891,icub,0.5339635529999214,0,4,4,4
1,61,SCIPRR_Cepstral,False,pepper,3.4602908749984636,icub,1.0248597960016923,g5,0.7220878780026396,0,4,4,4
1,61,Stevie_Cereproc,False,flash,1.9262611759986612,sciprr,4.041462247998425,pr2,0.9346967729979951,0,5,4,4
1,61,G5_Icub_Acapela,False,pr2,3.912513477000175,poli,0.5265747279991047,flash,0.627236341999378,0,4,4,4
1,61,syn_Dublin_M,False,stevie,1.9645963639995898,flash,2.670190922999609,pr2,2.579058975999942,0,5,4,4
1,61,Rome_M,False,pr2,2.094926937003038,poli,1.39137828100138,g5,0.14985477699883631,0,1,1,1
1,61,syn_Dublin_F,False,icub,0.6030764979986998,stevie,0.3292313790007029,pepper,0.22700662900024327,0,5,4,5
1,61,Dublin_F,False,icub,2.3026974640015396,g5,1.022769695999159,pepper,0.5147464709989436,0,1,1,1
1,61,Poli_Polly,False,sciprr,1.2680878690007376,flash,1.0898465779973776,icub,0.32860926699868287,0,5,4,4
1,61,Pepper_Default,False,icub,3.0417389969989017,g5,1.7428313349992095,pepper,1.2201366999979655,0,5,5,5
1,61,Reem_Acapela,False,icub,1.7596116090026044,g5,1.126884124998469,pepper,0.5129154899987043,0,4,4,4
1,61,Dublin_M,False,g5,0.6800996570018469,icub,0.19198731899814447,stevie,0.6605070100013108,0,1,1,1
1,61,syn_Rome_F,False,icub,1.1446196479992068,sciprr,0.977492362002522,g5,0.44859352400089847,0,5,4,4
1,61,syn_Rome_M,False,icub,1.2032019760008552,stevie,3.3051088720021653,poli,1.2653475260012783,0,4,4,4
1,61,ROS_Festival,False,sciprr,4.629168505998678,pr2,1.2680621990002692,flash,0.35942808899926604,0,5,5,5
1,61,Flash_Cereproc,False,g5,5.708490139997593,icub,1.0686466669976653,pepper,1.5560610270003963,0,3,3,3
1,61,syn_Cali_M,False,poli,1.7004871370008914,flash,0.7353028289981012,pr2,0.17704705000141985,0,3,3,3
