TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,56,training,False,r2d2,3.8737901330023305,walle,8.815365795999242,c3p0,1.1309802300020237,0,3,2,4
1,56,Stevie_Cereproc,False
1,56,Stevie_Cereproc,True,pr2,3.8911417439994693,sciprr,7.237125591997028,flash,0.682725164002477,0,5,4,3
1,56,Cali_M,False
1,56,Cali_M,True,flash,1.6749538370022492,sciprr,7.1573448720009765,pr2,0.6986316430011357,0,4,3,3
1,56,syn_Dublin_F,False
1,56,syn_Dublin_F,True,pepper,1.3401409200014314,poli,2.8320725840021623,g5,2.800945592000062,0,5,4,3
1,56,SCIPRR_Cepstral,False
1,56,SCIPRR_Cepstral,True,poli,1.3423293360028765,pepper,3.7874762789979286,icub,2.5357414550016983,0,4,4,3
1,56,Cali_F,False,pepper,6.700154723002925,poli,1.1159615630022017,icub,1.1135922780013061,0,2,2,2
1,56,Rome_M,False
1,56,Rome_M,True,poli,0.6467140009990544,flash,5.777269272999547,g5,20.232392126999912,0,5,4,3
1,56,Pepper_Default,False,pr2,3.292506368998147,pepper,1.275217899998097,icub,1.106288806997327,0,5,5,3
1,56,Rome_F,False,pepper,3.7048839449998923,stevie,5.88155695399837,icub,0.3998729530030687,0,4,3,3
1,56,syn_Cali_M,False,sciprr,0.7876258149990463,pr2,1.587618116998783,poli,2.3179450659990835,0,5,5,5
1,56,Flash_Cereproc,False,pepper,15.611236747998191,stevie,2.5683607640021364,icub,0.5552359510002134,0,4,4,3
1,56,Poli_Polly,False,icub,2.0716740659991046,g5,1.994097103997774,pepper,4.308351570998639,0,3,3,3
1,56,PR2_Cepstral,False,flash,3.766004419001547,poli,3.196289216997684,sciprr,2.585033913001098,0,4,3,3
1,56,ROS_Festival,False,pr2,0.8739185180020286,sciprr,1.4436624720001419,poli,0.8015405980004289,0,4,4,4
1,56,syn_Rome_M,False,sciprr,2.223178662999999,pr2,0.7791608180014009,poli,1.87680553500104,0,5,5,4
1,56,Reem_Acapela,False,stevie,9.349997912999243,pepper,4.030892730999767,icub,1.0454273729992565,0,4,4,4
1,56,syn_Cali_F,False,icub,0.6183493609969446,sciprr,1.051780031000817,pepper,1.9599322660033067,0,4,4,3
1,56,syn_Dublin_M,False
1,56,syn_Dublin_M,True,poli,2.570623259001877,g5,2.409444381999492,sciprr,0.6753129839999019,0,4,3,3
1,56,Dublin_M,False,pr2,7.299127395999676,poli,1.1036395420014742,flash,1.5475798019979266,0,4,4,4
1,56,G5_Icub_Acapela,False
1,56,G5_Icub_Acapela,True,flash,0.7639447119981924,g5,0.593786279001506,stevie,0.8185095570006524,0,4,4,3
1,56,syn_Rome_F,False,icub,3.3892123810001067,poli,1.1843519149988424,pepper,0.8341577640021569,0,4,4,3
1,56,Dublin_F,False,pepper,4.471848813001998,icub,0.7915629269991769,poli,0.6090833359994576,0,4,4,3
