word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,response.keys,response.corr,response.rt,date,frameRate,expName,session,participant,
,,,,,,,,down,0.988133233383,,,,2018_Aug_22_2317,59.79555996284055,Robot_Voice,001,,
blue,red,0,left,0,0,0,5,,,down,0,4.8871261708,2018_Aug_22_2317,59.79555996284055,Robot_Voice,001,,
