TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,25,training,False,chappie,11.061494575999859,walle,9.289158548999694,c3p0,1.265517634000389,0,4,3,2
1,25,Poli_Polly,False,flash,12.95528061799996,g5,3.8004066459998285,icub,4.974984538000172,0,3,3,2
1,25,G5_Icub_Acapela,False,stevie,5.6147613169996475,poli,14.095752022999477,sciprr,7.328589290000309,0,5,4,2
1,25,syn_Cali_M,False,pr2,5.909992799000065,sciprr,9.23021995199997,poli,3.3560495849997096,1
1,25,syn_Cali_M,True,pr2,1.7310387970001102,poli,0.7107256930003132,sciprr,0.4428297650001696,0,4,3,1
1,25,Cali_M,False
1,25,Cali_M,True,sciprr,7.674056294000366,pepper,12.248380945999997,poli,5.2007492930006265,0,4,2,1
1,25,Reem_Acapela,False,pepper,2.5665030290001596,icub,0.908036498999536,g5,2.9949407650001376,0,4,4,3
1,25,ROS_Festival,False,pr2,2.8730999479994352,stevie,5.490790949000257,sciprr,1.1538037749996874,0,4,2,1
1,25,Dublin_F,False,icub,1.8973241819994655,flash,7.898282213999664,poli,6.6466114080003535,0,5,3,2
1,25,Dublin_M,False,flash,3.6463991929995245
1,25,Dublin_M,True,flash,1.6457346870001857,pr2,2.00131847800003,poli,6.717986047999148,0,4,4,3
1,25,Cali_F,False,g5,4.73106822400041,icub,2.0321238730002733,flash,6.136658749999697,0,3,2,2
1,25,syn_Rome_M,False,poli,3.8250816079998913,sciprr,2.4856865820001985,stevie,1.2608416119992398,0,4,2,1
1,25,syn_Cali_F,False,pr2,2.5548620700001266,poli,4.658711287999722,sciprr,5.7333328040003835,0,3,2,1
1,25,syn_Dublin_F,False,pepper,4.963301820000197
1,25,syn_Dublin_F,True,g5,9.10257954500048,poli,5.4406910179995975,icub,4.479599987000256,0,3,2,1
1,25,Flash_Cereproc,False,pepper,7.49108133900063,icub,10.88985832399976,flash,11.388672172000042,0,4,3,2
1,25,Rome_F,False,g5,2.451607086999502,pr2,12.553115573000468,pepper,3.9920584650008095,0,4,2,1
1,25,Rome_M,False,stevie,3.56079306599986,flash,4.888465416000145,sciprr,1.3309451920003994,0,4,4,3
1,25,SCIPRR_Cepstral,False,poli,6.451217674999498,g5,0.720415136000156,sciprr,4.168236514000455,0,2,2,1
1,25,Pepper_Default,False,icub,1.7876351519998934,flash,4.012874531000307,poli,1.150008710000293,0,5,3,3
1,25,syn_Rome_F,False,poli,6.665066098000352,pr2,9.178772231999574,sciprr,0.8050096950000807,0,2,2,1
1,25,PR2_Cepstral,False,stevie,3.8655588410001656,pr2,1.1166949540001951,poli,2.20090863599944,0,4,3,2
1,25,Stevie_Cereproc,False,pepper,4.565113288000248,flash,0.5604911780001203,stevie,7.369036378999226,0,4,3,2
1,25,syn_Dublin_M,False,sciprr,3.6086619440002323,icub,2.3960897540000587,poli,2.210906803999933,1
1,25,syn_Dublin_M,True,sciprr,1.4206750789999205,icub,0.8736103960000037,poli,0.6748036600001797,0,4,4,2
