ID, voice, choice1, t1, s1, choice2, t2, s2, choice3, t3, s3 
dummy,pepper,robot_1,0.9041758550000054,10,robot_3,1.1627832460000036,10,robot_4,0.7522391620000235,10,2,4,4
dummy,pr2,robot_1,0.4850376929999811,10,robot_2,0.6180698989999769,10,robot_4,0.46452421399999366,10,3,3,3
