word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,response.keys,response.corr,response.rt,date,frameRate,expName,session,participant,
,,,,,,,,down,1.12813786782,,,,2018_Aug_22_2313,59.59355981536841,Robot_Voice,001,,
red,red,1,left,0,0,0,0,,,down,0,0.32297571973,2018_Aug_22_2313,59.59355981536841,Robot_Voice,001,,
