word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,response.keys,response.corr,response.rt,date,frameRate,expName,session,participant,
,,,,,,,,down,0.293915740865,,,,2018_Aug_22_2302,59.86961176496548,Robot_Voice,001,,
blue,blue,1,right,0,0,0,4,,,down,0,5.93199218857,2018_Aug_22_2302,59.86961176496548,Robot_Voice,001,,
