TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,35,training,False,c3p0,7.095804955000858,r2d2,1.4237870669985568,walle,1.0270627419995435,0,2,4,5
1,35,syn_Rome_F,False,icub,12.200318791999962,pepper,8.474538420001409,g5,1.2732825840012083,0,4,4,3
1,35,Stevie_Cereproc,False,sciprr,13.943223838001359,pr2,5.634009888999572,poli,1.3532353949995013,0,4,4,4
1,35,syn_Dublin_M,False,poli,9.43632043100115,g5,1.5477224639998894,stevie,3.6494472550002683,0,3,2,2
1,35,syn_Dublin_F,False,g5,8.004140797000218,poli,6.879395370999191,stevie,6.641842826998982,0,4,3,3
1,35,syn_Cali_M,False,sciprr,3.5088827069994295,g5,5.151258021000103,stevie,6.123490086998572,0,4,3,3
1,35,SCIPRR_Cepstral,False,g5,10.992249656999775,icub,8.792994518000341,pepper,1.2353712589992938,0,3,3,2
1,35,syn_Rome_M,False,icub,4.919562422999661,g5,13.33832516899929,flash,1.8548007839999627,0,3,4,3
1,35,G5_Icub_Acapela,False,sciprr,8.081572146998951,flash,1.182697668999026,stevie,6.959352957999727,0,3,3,2
1,35,Pepper_Default,False,g5,7.636063935000493,poli,1.0410464880005748,pepper,4.255596895000053,0,4,3,3
1,35,Dublin_M,False,flash,5.592742864999309,pr2,1.883158053000443,sciprr,1.4985098500001186,0,4,3,2
1,35,Rome_M,False,flash,4.248200861000441,stevie,0.6279860619997635,g5,1.9740695799991954,0,4,3,2
1,35,PR2_Cepstral,False,flash,8.539734132002195,pr2,2.408782512000471,poli,2.5150988060013333,0,4,4,3
1,35,Rome_F,False,pepper,2.504705686998932,icub,1.6367043480022403,stevie,10.345401347000006,0,4,4,3
1,35,Poli_Polly,False,pepper,1.0593602459994145,icub,1.024170138000045,stevie,3.2658189829999174,0,4,4,3
1,35,Cali_M,False,flash,3.4214121679979144,poli,1.9341476800000237,pr2,2.0746211240002594,0,4,3,3
1,35,Reem_Acapela,False,poli,3.145427790001122,g5,1.0571919190006156,stevie,0.9714490349979314,0,4,4,3
1,35,Cali_F,False,pepper,1.8829830450013105,icub,1.2219520389990066,g5,3.178664076000132,0,4,4,2
1,35,Flash_Cereproc,False,pepper,0.9040328169976419,icub,0.8013944710000942,g5,1.846205657999235,0,4,4,3
1,35,ROS_Festival,False,sciprr,9.123642777998612,poli,1.5735380360019917,flash,4.10159537599975,0,4,4,3
1,35,syn_Cali_F,False,pepper,2.8696676819999993,icub,0.825730743999884,stevie,0.6674119460003567,0,5,4,2
1,35,Dublin_F,False,pepper,1.2682536489992344,icub,0.7450868859996262,stevie,0.6752711590015679,0,5,4,3
