ID, voice, choice1, t1, s1, choice2, t2, s2, choice3, t3, s3 
dummy,pepper,robot_3,1.437184716000047,3,robot_4,0.4642406250000022,4,robot_1,0.7201285109999844,2
dummy,pr2,robot_3,0.522546827000042,4,robot_4,0.47117226300042603,3,robot_1,0.6555733770001098,2
