word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,response.keys,response.corr,response.rt,date,frameRate,expName,session,participant,
,,,,,,,,down,0.591398104141,,,,2018_Aug_22_2309,60.00746182053016,Robot_Voice,001,,
green,green,1,down,0,0,0,2,,,down,1,9.76825954748,2018_Aug_22_2309,60.00746182053016,Robot_Voice,001,,
