TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
2,75,training,False,r2d2,7.435658195998258,chappie,1.9596863000006124,walle,1.610251767997397,0,5,1,1
2,75,ROS_Festival,False,pr2,7.365092600000935,flash,6.824491159997706,sciprr,1.9104638329990848,0,3,2,2
2,75,G5_Icub_Acapela,False,icub,3.3288213630003156,pepper,3.4326407869994,stevie,2.0802298140006314,0,5,5,4
2,75,syn_Cali_F,False,poli,3.5821147300011944,g5,1.914233111001522,flash,1.1447126540006138,0,5,4,4
2,75,Reem_Acapela,False,pepper,1.7238262860009854,icub,3.2470920060004573,flash,5.2814324450009735,0,5,5,4
2,75,Rome_F,False,pepper,1.9376294520006923,icub,1.4571751420007786,flash,2.3829089970022324,0,5,5,4
2,75,syn_Cali_M,False,sciprr,1.8357772689996636,pr2,1.384238512000593,poli,1.152283815001283,0,5,4,4
2,75,SCIPRR_Cepstral,False,g5,2.5725281829982123,poli,1.8864825170021504,pepper,3.280265231998783,0,5,4,4
2,75,Poli_Polly,False,pepper,2.286508376000711,g5,5.388879754998925,stevie,3.327468087998568,0,5,3,3
2,75,Flash_Cereproc,False,pepper,2.7350508499985153,g5,3.612971385002311,icub,2.7440130110007885,0,5,4,2
2,75,Stevie_Cereproc,False,pr2,2.2777435800016974,icub,2.0644547250012693,poli,1.4943009980015631,0,5,4,5
2,75,syn_Dublin_M,False,sciprr,1.2039420260007319,pr2,1.2426918560013291,poli,1.6848648300001514,0,5,5,2
2,75,Cali_F,False,pepper,1.8124906990015006,g5,1.1763642570003867,flash,2.7773828259996662,0,5,5,3
2,75,Dublin_F,False,g5,11.097606550996716,stevie,3.535933312999987,pepper,0.3255226359979133,0,2,2,2
2,75,Pepper_Default,False,poli,4.086409081002785,pr2,1.1543031900000642,flash,0.2548515939997742,0,5,5,4
2,75,syn_Dublin_F,False,poli,1.5126126950017351,pr2,2.4156609749989,flash,0.2731775829997787,0,5,5,4
2,75,Rome_M,False,pr2,2.4456673589993443,sciprr,2.1215425209993555,flash,1.9140113870016648,0,4,4,3
2,75,PR2_Cepstral,False,stevie,0.0002105269995809067,pr2,1.9184979099991324,sciprr,2.579245715001889,0,2,5,5
2,75,syn_Rome_M,False,sciprr,0.8308245609987353,pr2,0.9337377180017938,flash,0.0008674240016262047,0,5,5,4
2,75,Cali_M,False,pr2,0.34206168899982003,stevie,0.38565280599868856,icub,0.0007061409996822476,1
2,75,Cali_M,True,stevie,2.2699449120009376,icub,2.971260087000701,pr2,2.752851247001672,0,5,5,3
2,75,Dublin_M,False,stevie,1.5419366259993694,icub,0.8649747700001171,g5,3.1645425370006706,0,5,5,1
2,75,syn_Rome_F,False,sciprr,1.9195064949999505,poli,1.3571180349972565,pr2,0.9861193349970563,0,5,5,3
