ID, voice, choice1, t1, s1, choice2, t2, s2, choice3, t3, s3 
dummy,pr2,robot_4,90.28654405199995,4,button,1.3898773810000193,0,robot_3,437.08613491200003,3,robot_1,0.46221027100000356,3
dummy,pepper,robot_3,0.6745511610000676,4,robot_4,0.4876878630000192,4,robot_1,0.5447622830000682,3
