ID, voice, choice1, t1, s1, choice2, t2, s2, choice3, t3, s3 
dummy,sciprr,robot_1,1.0365775079999366,2,robot_3,1.078037138000127,3,robot_4,0.6001894240000638,4
dummy,g5,robot_1,0.7108886480000365,3,robot_3,0.4780517480000981,4,robot_4,0.6994614360000924,4
dummy,icub,robot_1,0.585010893000117,3,robot_3,0.4726368819999607,4,robot_4,0.5983106680000674,4
dummy,pr2,robot_1,1.2435647300001165,3,robot_3,0.42854355499980556,4,robot_4,0.5861055129998931,4
dummy,pepper,robot_1,0.8724497350001457,3,robot_3,0.4278061659999821,4,robot_4,0.6334973729999547,4
