ID, voice, choice1, t1, s1, choice2, t2, s2, choice3, t3, s3 
dummy,pepper,button,10.763571715000126,0,robot_3,1.1847427799998513,4,button,1.350757964999957,0,robot_2,0.6827550309999424,2,robot_6,0.5989872719997038,2
dummy,pr2,robot_3,1.2555781099999876,2,robot_2,0.4378517179998198,2,robot_4,0.4231010960002095,2
