TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,13,training,False,r2d2,7.158357323999553,walle,0.6555527700002131,chappie,4.240895826000269,0,3,3,3
1,13,syn_Cali_F,False,icub,13.964753060000476,pepper,7.734803954999734,poli,4.053187608999906,1
1,13,syn_Cali_F,True,poli,0.8077973139997994,icub,7.143302452999706,pepper,0.7708657829998629,0,1,3,3
1,13,Dublin_M,False,pr2,9.71656551200067,stevie,7.153417166000509
1,13,Dublin_M,True,pr2,6.477894089999609,flash,1.3890429130005941,stevie,5.625104334999378,1
1,13,Dublin_M,True,flash,1.5626870520000011,pr2,4.419611020000048,stevie,0.3895416289997229,0,1,2,3
1,13,PR2_Cepstral,False,g5,4.19475181999951,pr2,5.87108392600021,stevie,1.2726189759996487,0,2,4,4
1,13,SCIPRR_Cepstral,False,pepper,1.1169700600003125,poli,4.671437765000519,g5,7.02835092100031,0,2,2,3
1,13,Poli_Polly,False,icub,0.8696733529995981,pepper,2.744631319000291,g5,1.0606696409995493,0,1,3,3
1,13,G5_Icub_Acapela,False,stevie,4.852542732999609,sciprr,1.837829174000035,pr2,7.632784463000462,0,2,2,3
1,13,syn_Rome_M,False,sciprr,0.9852131750003537,pr2,5.130752916999882,poli,4.121378228999674,0,2,2,3
1,13,syn_Rome_F,False,g5,3.6298009390002335,poli,2.1807849910001096,icub,5.925986928999919,0,2,2,4
1,13,Rome_M,False,pr2,1.957257891000154,sciprr,1.697076415999618,stevie,6.871757111999614,0,1,3,4
1,13,Stevie_Cereproc,False,flash,7.037025583999821,stevie,0.7612208089994965,sciprr,5.860188102999928,0,1,3,3
1,13,Rome_F,False,pepper,13.748469766999733,g5,1.7884150410000075,sciprr,1.586806620999596,0,2,4,4
1,13,Flash_Cereproc,False,g5,3.059294262999174,pepper,6.96099780700024,pr2,0.3372321719998581,0,2,2,3
1,13,syn_Dublin_M,False,pr2,6.15831647899995,poli,0.7228305270000419,stevie,2.079620693000834,0,2,3,4
1,13,Pepper_Default,False,icub,3.0857018199994855,g5,2.124287005000042,pepper,3.1566089099997043,0,1,3,3
1,13,syn_Dublin_F,False,sciprr,7.938142969999717
1,13,syn_Dublin_F,True,poli,0.5666066390003834,pr2,2.640229137999995,sciprr,1.8777093019998574,0,2,2,3
1,13,Reem_Acapela,False,pepper,0.893745360000139,pr2,5.131162859999677,stevie,3.276104557000508,0,1,2,4
1,13,ROS_Festival,False,stevie,3.274967235999611,sciprr,0.8314784570002303,pr2,1.6839622620000227,0,1,3,3
1,13,Cali_F,False,icub,17.454858019999847,g5,0.6118135269998675,pepper,0.5470466920005492,0,2,3,3
1,13,Cali_M,False,stevie,3.794406101000277,flash,3.4934261289999995,pr2,0.7036368740000398,0,1,3,4
1,13,Dublin_F,False,g5,9.425580695999997,pepper,8.124274087999765,icub,0.37818981199961854,0,2,3,4
1,13,syn_Cali_M,False,sciprr,1.769287360000817,poli,1.6903907249998156,pr2,2.2615550189993883,0,1,3,2
