TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,49,training,False,r2d2,1.8712065629988501,sonny,8.297507392000625,chappie,4.310546785000042,0,5,2,2
1,49,SCIPRR_Cepstral,False,pepper,4.885386053001639,stevie,1.7016610150003544,g5,1.087917455999559,0,4,4,3
1,49,syn_Rome_M,False,poli,2.1469940850001876,flash,1.1431894800007285,sciprr,2.005008361000364,0,5,4,5
1,49,Pepper_Default,False,icub,1.5382603430007293,g5,0.623135910000201,pepper,1.7976946750004572,0,5,4,4
1,49,Rome_F,False,pr2,1.3024971180002467,flash,1.7306070619997627,sciprr,1.8493684259992733,0,4,4,5
1,49,Reem_Acapela,False,poli,3.4630993039991154,g5,1.0337964419995842,pepper,1.9406815649999771,0,5,5,4
1,49,Stevie_Cereproc,False,pr2,1.9275468790001469,poli,1.5456810790001327,flash,0.9450042139997095,0,4,5,4
1,49,syn_Dublin_M,False,poli,3.053248091999194,sciprr,0.7838894609994895,pr2,0.9780734609994397,0,5,5,4
1,49,Flash_Cereproc,False,pepper,2.9934311200013326,pr2,1.1468139610005892,flash,1.6927167760004522,0,5,4,2
1,49,Dublin_M,False,stevie,1.2253213450003386,g5,1.3863275329986209,flash,1.9793938330003584,0,4,5,5
1,49,syn_Cali_F,False,sciprr,1.2125138780011184,poli,0.7357926460008457,g5,2.2957022699993104,0,5,4,2
1,49,Cali_F,False,stevie,1.3170699869988312,icub,1.1618696820005425,pepper,1.2589816979998432,0,5,4,5
1,49,Cali_M,False,g5,1.722598291000395,flash,1.7224213970002893,stevie,1.2970443520007393,0,4,4,5
1,49,PR2_Cepstral,False,pr2,1.6906112840006244,poli,1.208685958001297,sciprr,2.2641457250010717,0,4,5,4
1,49,Dublin_F,False,icub,1.3399787960006506,pepper,0.9766969610009255,pr2,1.1386687100002746,0,4,4,4
1,49,syn_Cali_M,False,poli,0.9573822130005283,sciprr,0.9708412479994877,pr2,2.6411804460003623,0,5,4,5
1,49,Poli_Polly,False,pr2,2.302214786001059,stevie,1.3156983159988158,icub,1.7796790539996437,0,5,4,4
1,49,G5_Icub_Acapela,False,g5,0.9884428750010557,stevie,1.2825386660006188,flash,0.7942122000004019,0,4,4,4
1,49,syn_Rome_F,False,sciprr,1.0416165579990775,poli,1.2027606910014583,pr2,3.0345252320003056,0,5,5,3
1,49,Rome_M,False,pr2,1.1624587620008242,pepper,0.9378502550007397,icub,1.2596500769996055,0,4,4,4
1,49,syn_Dublin_F,False,icub,0.8895301659995312,pepper,1.0672890009991534,g5,1.283516655999847,0,4,4,4
1,49,ROS_Festival,False,sciprr,1.9421731879992876,flash,1.6067662589994143,poli,1.5313410950002435,0,5,4,5
