TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,11,training,False,walle,6.462530590999904,r2d2,2.4496072560000357,c3p0,0.4422145419998742,0,4,3,2
1,11,Dublin_F,False,g5,8.806098550000115,poli,9.237099658000261,pr2,1.3736559990002206,1
1,11,Dublin_F,True,stevie,11.760530304999975,poli,1.4199452030002249,g5,0.321235878999687,0,5,4,3
1,11,Flash_Cereproc,False,g5,14.034214492000046,poli,6.669847138000023,icub,0.29152562099989154,0,5,4,1
1,11,syn_Cali_M,False,pr2,7.667805431000033,flash,0.3844982880000316,sciprr,4.425207630999921,0,5,5,2
1,11,Dublin_M,False,flash,8.717908221000016,pepper,3.324000997999974,pr2,2.526618195000083,0,4,4,3
1,11,syn_Rome_M,False,g5,11.284905733999949,pr2,4.720261560000381
1,11,syn_Rome_M,True,pr2,0.42680983599984756,g5,0.7939849230001528,poli,0.6490036560003318,0,5,4,3
1,11,Rome_M,False,sciprr,10.685876944000029,pr2,1.678699936999692,flash,2.8320206349999353,0,5,4,2
1,11,SCIPRR_Cepstral,False,icub,1.3115510210000139,sciprr,2.7944123689999287,pepper,4.544822522000231,0,5,4,2
1,11,Pepper_Default,False,icub,1.6171211280002353,sciprr,1.6270931110002493,g5,3.850842095000189,0,4,2,2
1,11,syn_Rome_F,False,pr2,2.096044052000252,poli,1.4307181620001757,g5,2.1103937800003223,0,5,3,3
1,11,syn_Dublin_F,False,pr2,5.357678153000052,poli,2.2214300009995895,g5,0.24974909200000184,0,5,4,3
1,11,Reem_Acapela,False,pepper,7.06847099200013,flash,0.30399660800003403,sciprr,0.3146917789999861,0,5,4,3
1,11,Stevie_Cereproc,False,pr2,6.322045037999942,pepper,0.9793679790000169,sciprr,0.7687353410001379,0,5,4,4
1,11,syn_Dublin_M,False,pr2,2.527003944000171,stevie,2.6824705340000037
1,11,syn_Dublin_M,True,pr2,0.8989759799997046,flash,3.9815031149996685,poli,2.9989523409999492,0,5,3,1
1,11,Cali_M,False,g5,10.319395814000018,sciprr,2.2070177699997657,pr2,0.23419059200023185,0,3,2,2
1,11,ROS_Festival,False,pr2,1.8966106759999093,flash,5.2330493609997575,g5,0.8812265999999909,0,4,3,2
1,11,Rome_F,False,g5,5.933364681000057,poli,0.6658201780001036,stevie,2.231789003999893,0,5,4,2
1,11,Cali_F,False,g5,1.4709940360003202,icub,3.746776258000409,poli,0.879904875000193,0,4,1,3
1,11,G5_Icub_Acapela,False,pr2,3.4590313170001536,pepper,0.43882378099988273,flash,0.6749191769999925,0,4,4,2
1,11,PR2_Cepstral,False,pr2,1.3159534249998615,pepper,1.015113198999643,sciprr,0.2152528390001862,0,5,5,4
1,11,syn_Cali_F,False,stevie,0.5122285940001348,poli,1.1242452920000687,g5,0.2325517519998357,0,5,4,3
1,11,Poli_Polly,False
1,11,Poli_Polly,True,pepper,5.017055190000065,icub,0.6482753220002451,sciprr,0.3374930539998786,0,4,3,1
