TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,86,training,False,r2d2,8.332447458000388,walle,3.007153116999689,c3p0,1.961617793996993,0,5,4,3
1,86,Cali_F,False,pepper,7.152022852998925,g5,5.009533262000332,flash,1.974245854999026,1
1,86,Cali_F,True,pepper,1.9161419209995074,g5,1.6250916349999898,flash,0.35757239499798743,0,5,4,2
1,86,Dublin_M,False,sciprr,5.811084857999958,pr2,7.664585492002516,stevie,6.342082021001261,0,5,3,2
1,86,Dublin_F,False,pepper,7.45365049999964,poli,1.370609809000598,stevie,0.6798488499989617,0,4,5,3
1,86,Stevie_Cereproc,False,sciprr,4.315109439998196,pr2,1.6715287490005721,stevie,3.192876403001719,0,5,3,2
1,86,Pepper_Default,False,icub,2.1869699849994504,flash,1.8634629500011215,poli,4.775766565002414,0,5,3,2
1,86,Cali_M,False,sciprr,3.7032183820010687,pr2,5.263261956999486,stevie,0.5451418150005338,0,4,3,3
1,86,Poli_Polly,False,g5,4.704984660002083,stevie,3.284999471001356,pepper,0.6566499390028184,0,5,3,2
1,86,Flash_Cereproc,False,g5,7.54370107199793,icub,0.8552440580024268,stevie,0.36772965199998,0,5,4,4
1,86,Rome_M,False,sciprr,1.2770662200018705,pr2,0.7767127670012997,stevie,3.364001351998013,0,5,3,2
1,86,ROS_Festival,False,pr2,3.2630120539979544,sciprr,2.7682699600009073,poli,2.6971114900006796,0,5,3,1
1,86,syn_Rome_F,False,poli,1.2246343680017162,g5,1.652127155000926,pepper,0.5750390790017263,0,5,4,3
1,86,syn_Dublin_M,False,pr2,6.800962601002539,stevie,1.0252301000000443,icub,0.3379393400027766,0,4,3,3
1,86,Reem_Acapela,False,pr2,1.1917059170009452,sciprr,1.4816476800006058,icub,1.794739214998117,0,5,3,1
1,86,PR2_Cepstral,False,sciprr,1.379109260000405,stevie,0.7840803459985182,pr2,0.47509824599910644,0,5,4,3
1,86,SCIPRR_Cepstral,False,pepper,0.9134685760000139,g5,1.6039845189989137,flash,0.9938021800007846,0,5,4,4
1,86,G5_Icub_Acapela,False,sciprr,4.750389716999052,stevie,0.850190452998504,pr2,0.40768378200300504,0,4,4,3
1,86,Rome_F,False,g5,1.6506687229993986,pepper,1.9338683939968178,flash,0.4034673189999012,0,5,4,3
1,86,syn_Cali_M,False,pr2,1.4345499339979142,sciprr,2.317309384001419,stevie,4.0988167659998,0,5,3,1
1,86,syn_Cali_F,False,poli,0.5317939760025183,g5,0.5856313080003019,pepper,1.20826762499928,0,5,3,1
1,86,syn_Dublin_F,False,g5,1.755823450999742,pepper,2.1340992000004917,poli,0.7568823280016659,0,3,2,1
1,86,syn_Rome_M,False,sciprr,2.248927803000697,pr2,1.2934903129971644,icub,0.47293643999728374,0,4,3,1
