ID, voice, choice1, t1, s1, choice2, t2, s2, choice3, t3, s3 
dummy,pepper,robot_3,0.6297468259999732,10,robot_1,0.39884228599999005,10,robot_5,0.31756850900001155,10
dummy,pr2,robot_3,10.997129240999811,10,robot_4,0.6838155240000106,10,robot_6,0.37548902100002124,10
