word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,response.keys,response.corr,response.rt,date,frameRate,expName,session,participant,
,,,,,,,,down,0.98513900748,,,,2018_Aug_22_2316,59.748736370106286,Robot_Voice,001,,
green,green,1,down,0,0,0,2,,,down,1,9.08506956986,2018_Aug_22_2316,59.748736370106286,Robot_Voice,001,,
