ID, voice, choice1, t1, s1, choice2, t2, s2, choice3, t3, s3 
dummy,pr2,robot_5,0.6146328989998437,2,robot_1,0.2946017310023308,3,robot_3,0.2547360130047309,4
dummy,icub,robot_1,1.017047797999112,3,robot_3,0.7336410200005048,4,robot_4,0.39158003099873895,4
dummy,g5,robot_2,0.7042976559969247,3,robot_3,0.5192964119996759,4,robot_1,0.4772878399962792,3
dummy,pepper,robot_1,3.7702806730012526,2,robot_3,0.5816558489968884,4,robot_2,0.502754837005341,3
dummy,sciprr,robot_1,0.5897471159987617,3,robot_3,0.5427569130042684,4,robot_5,0.6293223640022916,2
