ID, voice, choice1, t1, s1, choice2, t2, s2, choice3, t3, s3 
dummy,pepper,robot_1,1.1999230439998883,2,robot_3,0.6733201150000241,4,robot_4,0.698869170999842,3
dummy,pr2,robot_1,0.5614178349999293,3,robot_3,0.5020703939999294,4,robot_4,0.5472820219999903,4
