word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_3.keys,key_resp_3.rt,response.keys,response.corr,response.rt,date,frameRate,expName,session,participant,
,,,,,,,,down,0.373535701161,,,,2018_Aug_22_2311,59.9722299167128,Robot_Voice,001,,
green,blue,0,right,0,0,0,3,,,down,0,6.31718188274,2018_Aug_22_2311,59.9722299167128,Robot_Voice,001,,
