TestID, UserID, voice, repeated, choice1, t1, choice2, t2, choice3, t3, resetEval, s1, s2, s3 
1,8,training,False,r2d2,9.628950976999477,walle,0.40894289599964395,chappie,4.52114315000108,0,5,4,2
1,8,syn_Dublin_M,False
1,8,syn_Dublin_M,True,pr2,2.7505482670003403,flash,6.14743238399933,sciprr,0.39021515200147405,1
1,8,syn_Dublin_M,True,sciprr,1.7030835599998682,pr2,1.1991196299986768,flash,0.33482091299993044,0,4,3,3
1,8,Cali_M,False,icub,9.746952583000166,pepper,0.6484690189990943,poli,3.9564491330002056,0,4,4,3
1,8,Rome_M,False
1,8,Rome_M,True,pepper,3.625463786000182,pr2,2.308478852000917,sciprr,1.1084678530005476,0,3,3,4
1,8,Flash_Cereproc,False,pepper,4.425878930000181,g5,2.4258130039997923,poli,0.7893361130008998,0,5,4,3
1,8,Cali_F,False,pepper,4.493050824999955,g5,4.400244951000786,poli,0.29722028899959696,0,5,4,3
1,8,Rome_F,False,pepper,1.848733943001207,g5,0.615136567999798,poli,0.16905616499934695,0,4,4,3
1,8,Dublin_F,False,icub,2.9617552119998436,g5,2.4080479580006795,flash,1.5502426769999147,0,4,3,3
1,8,syn_Rome_F,False,pr2,1.9473440250003478,poli,0.3966222800008836,sciprr,2.6435875480001414,0,4,3,3
1,8,SCIPRR_Cepstral,False
1,8,SCIPRR_Cepstral,True,sciprr,3.0877310299983947,pr2,0.936957807998624,poli,4.238963657000568,1
1,8,SCIPRR_Cepstral,True,sciprr,0.6470435169994744,pr2,0.11087278400009382,poli,0.23456703500050935,0,4,3,3
1,8,syn_Cali_F,False,flash,2.7368843270014622,pr2,1.5643180059996666,sciprr,2.889327883000078,0,3,5,5
1,8,syn_Rome_M,False,flash,2.3632509489998483,sciprr,0.6670438230012223,poli,1.0114398550012993,0,4,4,4
1,8,Stevie_Cereproc,False,sciprr,4.056103060000169,poli,2.0065139400012413,stevie,1.3040638480015332,0,5,4,4
1,8,PR2_Cepstral,False,sciprr,1.4773997030006285,poli,0.8649162370002159,stevie,0.6737697210010083,0,5,4,4
1,8,Reem_Acapela,False,poli,3.5348336760016537,g5,2.1979328830002487,flash,1.847782628999994,0,4,4,5
1,8,Dublin_M,False
1,8,Dublin_M,True,sciprr,2.546307753000292,pr2,2.6970399639994866,flash,0.15109691799989378,0,3,4,4
1,8,Pepper_Default,False,icub,1.872172696999769,g5,1.1810206130012375,flash,2.914744679999785,0,4,5,3
1,8,G5_Icub_Acapela,False,stevie,1.193763695000598,sciprr,2.2167108739995456,poli,1.1889549549996445,0,5,4,4
1,8,Poli_Polly,False
1,8,Poli_Polly,True,pepper,3.248161731999062,g5,2.0944344620002084,poli,3.101924742999472,0,5,4,4
1,8,syn_Cali_M,False,pr2,1.5859811589998571,flash,2.037723025001469,poli,1.479135329998826,0,4,3,4
1,8,ROS_Festival,False,sciprr,2.9179152340002474,flash,0.7521691549991374,pr2,0.21508275600172055,0,4,4,3
1,8,syn_Dublin_F,False,pr2,2.1429003280009056,poli,1.623157476000415,flash,1.862783890001083,0,5,4,3
